date,home_team,away_team,home_score,away_score
2022-12-08,UTAH JAZZ,GOLDEN STATE WARRIORS,124,123
2022-12-08,PHOENIX SUNS,BOSTON CELTICS,98,125
2022-12-09,MIAMI HEAT,LOS ANGELES CLIPPERS,115,110
2022-12-09,SAN ANTONIO SPURS,HOUSTON ROCKETS,118,109
2022-12-09,PORTLAND TRAIL BLAZERS,DENVER NUGGETS,120,121
2022-12-10,CHARLOTTE HORNETS,NEW YORK KNICKS,102,121
2022-12-10,INDIANA PACERS,WASHINGTON WIZARDS,121,111
2022-12-10,ORLANDO MAGIC,TORONTO RAPTORS,113,109
2022-12-10,BROOKLYN NETS,ATLANTA HAWKS,120,116
2022-12-10,CLEVELAND CAVALIERS,SACRAMENTO KINGS,95,106
2022-12-10,PHILADELPHIA 76ERS,LOS ANGELES LAKERS,133,122
2022-12-10,MEMPHIS GRIZZLIES,DETROIT PISTONS,114,103
2022-12-10,NEW ORLEANS PELICANS,PHOENIX SUNS,128,117
2022-12-10,UTAH JAZZ,MINNESOTA TIMBERWOLVES,108,118
2022-12-10,DALLAS MAVERICKS,MILWAUKEE BUCKS,105,106
2022-12-10,MIAMI HEAT,SAN ANTONIO SPURS,111,115
2022-12-11,INDIANA PACERS,BROOKLYN NETS,133,136
2022-12-11,WASHINGTON WIZARDS,LOS ANGELES CLIPPERS,107,114
2022-12-11,CLEVELAND CAVALIERS,OKLAHOMA CITY THUNDER,110,102
2022-12-11,CHICAGO BULLS,DALLAS MAVERICKS,144,115
2022-12-11,GOLDEN STATE WARRIORS,BOSTON CELTICS,123,107
2022-12-11,DENVER NUGGETS,UTAH JAZZ,115,110
2022-12-11,PORTLAND TRAIL BLAZERS,MINNESOTA TIMBERWOLVES,124,118
2022-12-11,NEW ORLEANS PELICANS,PHOENIX SUNS,129,124
2022-12-11,DETROIT PISTONS,LOS ANGELES LAKERS,117,124
2022-12-11,NEW YORK KNICKS,SACRAMENTO KINGS,112,99
2022-12-11,ORLANDO MAGIC,TORONTO RAPTORS,111,99
2022-12-11,PHILADELPHIA 76ERS,CHARLOTTE HORNETS,131,113
2022-12-11,ATLANTA HAWKS,CHICAGO BULLS,123,122
2022-12-12,HOUSTON ROCKETS,MILWAUKEE BUCKS,97,92
2022-12-13,INDIANA PACERS,MIAMI HEAT,82,87
2022-12-13,WASHINGTON WIZARDS,BROOKLYN NETS,100,112
2022-12-13,MEMPHIS GRIZZLIES,ATLANTA HAWKS,128,103
2022-12-13,DALLAS MAVERICKS,OKLAHOMA CITY THUNDER,121,114
2022-12-13,SAN ANTONIO SPURS,CLEVELAND CAVALIERS,112,111
2022-12-13,PORTLAND TRAIL BLAZERS,MINNESOTA TIMBERWOLVES,133,112
2022-12-13,LOS ANGELES CLIPPERS,BOSTON CELTICS,113,93
2022-12-14,PHILADELPHIA 76ERS,SACRAMENTO KINGS,123,103
2022-12-14,MILWAUKEE BUCKS,GOLDEN STATE WARRIORS,128,111
2022-12-14,HOUSTON ROCKETS,PHOENIX SUNS,111,97
2022-12-14,UTAH JAZZ,NEW ORLEANS PELICANS,121,100
2022-12-14,LOS ANGELES LAKERS,BOSTON CELTICS,118,122
2022-12-15,CHARLOTTE HORNETS,DETROIT PISTONS,134,141
2022-12-15,INDIANA PACERS,GOLDEN STATE WARRIORS,125,119
2022-12-15,ORLANDO MAGIC,ATLANTA HAWKS,135,124
2022-12-15,CHICAGO BULLS,NEW YORK KNICKS,120,128
2022-12-15,TORONTO RAPTORS,SACRAMENTO KINGS,123,124
2022-12-15,OKLAHOMA CITY THUNDER,MIAMI HEAT,108,110
2022-12-15,SAN ANTONIO SPURS,PORTLAND TRAIL BLAZERS,112,128
2022-12-15,DALLAS MAVERICKS,CLEVELAND CAVALIERS,90,105
2022-12-15,DENVER NUGGETS,WASHINGTON WIZARDS,141,128
2022-12-15,LOS ANGELES CLIPPERS,MINNESOTA TIMBERWOLVES,99,88
2022-12-16,HOUSTON ROCKETS,MIAMI HEAT,108,111
2022-12-16,MEMPHIS GRIZZLIES,MILWAUKEE BUCKS,142,101
2022-12-16,UTAH JAZZ,NEW ORLEANS PELICANS,132,129
2022-12-16,LOS ANGELES CLIPPERS,PHOENIX SUNS,95,111
2022-12-17,CHARLOTTE HORNETS,ATLANTA HAWKS,106,125
2022-12-17,DETROIT PISTONS,SACRAMENTO KINGS,113,122
2022-12-17,BOSTON CELTICS,ORLANDO MAGIC,109,117
2022-12-17,CLEVELAND CAVALIERS,INDIANA PACERS,118,112
2022-12-17,PHILADELPHIA 76ERS,GOLDEN STATE WARRIORS,118,106
2022-12-17,TORONTO RAPTORS,BROOKLYN NETS,116,119
2022-12-17,CHICAGO BULLS,NEW YORK KNICKS,91,114
2022-12-17,OKLAHOMA CITY THUNDER,MINNESOTA TIMBERWOLVES,110,112
2022-12-17,DALLAS MAVERICKS,PORTLAND TRAIL BLAZERS,130,110
2022-12-17,LOS ANGELES LAKERS,DENVER NUGGETS,126,108
2022-12-17,LOS ANGELES CLIPPERS,WASHINGTON WIZARDS,102,93
2022-12-17,SAN ANTONIO SPURS,MIAMI HEAT,101,111
2022-12-18,CLEVELAND CAVALIERS,DALLAS MAVERICKS,100,99
2022-12-18,HOUSTON ROCKETS,PORTLAND TRAIL BLAZERS,95,107
2022-12-18,MILWAUKEE BUCKS,UTAH JAZZ,123,97
2022-12-18,OKLAHOMA CITY THUNDER,MEMPHIS GRIZZLIES,115,109
2022-12-18,PHOENIX SUNS,NEW ORLEANS PELICANS,118,114
2022-12-18,BOSTON CELTICS,ORLANDO MAGIC,92,95
2022-12-18,INDIANA PACERS,NEW YORK KNICKS,106,109
2022-12-18,DETROIT PISTONS,BROOKLYN NETS,121,124
2022-12-18,TORONTO RAPTORS,GOLDEN STATE WARRIORS,110,126
2022-12-19,MINNESOTA TIMBERWOLVES,CHICAGO BULLS,150,126
2022-12-19,DENVER NUGGETS,CHARLOTTE HORNETS,119,115
2022-12-19,LOS ANGELES LAKERS,WASHINGTON WIZARDS,119,117
2022-12-20,CLEVELAND CAVALIERS,UTAH JAZZ,122,99
2022-12-20,PHILADELPHIA 76ERS,TORONTO RAPTORS,104,101
2022-12-20,ATLANTA HAWKS,ORLANDO MAGIC,126,125
2022-12-20,HOUSTON ROCKETS,SAN ANTONIO SPURS,105,124
2022-12-20,MINNESOTA TIMBERWOLVES,DALLAS MAVERICKS,116,106
2022-12-20,NEW ORLEANS PELICANS,MILWAUKEE BUCKS,119,128
2022-12-20,OKLAHOMA CITY THUNDER,PORTLAND TRAIL BLAZERS,123,121
2022-12-20,PHOENIX SUNS,LOS ANGELES LAKERS,130,104
2022-12-20,SACRAMENTO KINGS,CHARLOTTE HORNETS,119,125
2022-12-21,DETROIT PISTONS,UTAH JAZZ,111,126
2022-12-21,MIAMI HEAT,CHICAGO BULLS,103,113
2022-12-21,NEW YORK KNICKS,GOLDEN STATE WARRIORS,132,94
2022-12-21,PHOENIX SUNS,WASHINGTON WIZARDS,110,113
2022-12-21,DENVER NUGGETS,MEMPHIS GRIZZLIES,105,91
2022-12-22,CLEVELAND CAVALIERS,MILWAUKEE BUCKS,114,106
2022-12-22,PHILADELPHIA 76ERS,DETROIT PISTONS,113,93
2022-12-22,ATLANTA HAWKS,CHICAGO BULLS,108,110
2022-12-22,BOSTON CELTICS,INDIANA PACERS,112,117
2022-12-22,BROOKLYN NETS,GOLDEN STATE WARRIORS,143,113
2022-12-22,NEW YORK KNICKS,TORONTO RAPTORS,106,113
2022-12-22,HOUSTON ROCKETS,ORLANDO MAGIC,110,116
2022-12-22,MINNESOTA TIMBERWOLVES,DALLAS MAVERICKS,99,104
2022-12-22,OKLAHOMA CITY THUNDER,PORTLAND TRAIL BLAZERS,101,98
2022-12-22,SACRAMENTO KINGS,LOS ANGELES LAKERS,134,120
2022-12-22,LOS ANGELES CLIPPERS,CHARLOTTE HORNETS,126,105
2022-12-23,NEW ORLEANS PELICANS,SAN ANTONIO SPURS,126,117
2022-12-23,UTAH JAZZ,WASHINGTON WIZARDS,120,112
2022-12-24,ORLANDO MAGIC,SAN ANTONIO SPURS,133,113
2022-12-24,PHILADELPHIA 76ERS,LOS ANGELES CLIPPERS,119,114
2022-12-24,ATLANTA HAWKS,DETROIT PISTONS,130,105
2022-12-24,BOSTON CELTICS,MINNESOTA TIMBERWOLVES,121,109
2022-12-24,BROOKLYN NETS,MILWAUKEE BUCKS,118,100
2022-12-24,CLEVELAND CAVALIERS,TORONTO RAPTORS,107,118
2022-12-24,NEW YORK KNICKS,CHICAGO BULLS,117,118
2022-12-24,HOUSTON ROCKETS,DALLAS MAVERICKS,106,112
2022-12-24,MIAMI HEAT,INDIANA PACERS,108,111
2022-12-24,OKLAHOMA CITY THUNDER,NEW ORLEANS PELICANS,125,128
2022-12-24,DENVER NUGGETS,PORTLAND TRAIL BLAZERS,120,107
2022-12-24,PHOENIX SUNS,MEMPHIS GRIZZLIES,100,125
2022-12-24,SACRAMENTO KINGS,WASHINGTON WIZARDS,111,125
2022-12-24,LOS ANGELES LAKERS,CHARLOTTE HORNETS,130,134
2022-12-25,NEW YORK KNICKS,PHILADELPHIA 76ERS,112,119
2022-12-25,DALLAS MAVERICKS,LOS ANGELES LAKERS,124,115
2022-12-25,BOSTON CELTICS,MILWAUKEE BUCKS,139,118
2022-12-26,GOLDEN STATE WARRIORS,MEMPHIS GRIZZLIES,123,109
2022-12-26,DENVER NUGGETS,PHOENIX SUNS,128,125
2022-12-27,CLEVELAND CAVALIERS,BROOKLYN NETS,117,125
2022-12-27,DETROIT PISTONS,LOS ANGELES CLIPPERS,131,142
2022-12-27,MIAMI HEAT,MINNESOTA TIMBERWOLVES,113,110
2022-12-27,CHICAGO BULLS,HOUSTON ROCKETS,118,133
2022-12-27,NEW ORLEANS PELICANS,INDIANA PACERS,113,93
2022-12-27,SAN ANTONIO SPURS,UTAH JAZZ,126,122
2022-12-27,PORTLAND TRAIL BLAZERS,CHARLOTTE HORNETS,124,113
2022-12-28,ORLANDO MAGIC,LOS ANGELES LAKERS,110,129
2022-12-28,WASHINGTON WIZARDS,PHILADELPHIA 76ERS,116,111
2022-12-28,BOSTON CELTICS,HOUSTON ROCKETS,126,102
2022-12-28,INDIANA PACERS,ATLANTA HAWKS,129,114
2022-12-28,TORONTO RAPTORS,LOS ANGELES CLIPPERS,113,124
2022-12-28,MEMPHIS GRIZZLIES,PHOENIX SUNS,108,125
2022-12-28,OKLAHOMA CITY THUNDER,SAN ANTONIO SPURS,130,114
2022-12-28,DALLAS MAVERICKS,NEW YORK KNICKS,126,121
2022-12-28,GOLDEN STATE WARRIORS,CHARLOTTE HORNETS,110,105
2022-12-28,SACRAMENTO KINGS,DENVER NUGGETS,106,113
2022-12-29,DETROIT PISTONS,ORLANDO MAGIC,121,101
2022-12-29,WASHINGTON WIZARDS,PHOENIX SUNS,127,102
2022-12-29,ATLANTA HAWKS,BROOKLYN NETS,107,108
2022-12-29,MIAMI HEAT,LOS ANGELES LAKERS,112,98
2022-12-29,CHICAGO BULLS,MILWAUKEE BUCKS,119,113
2022-12-29,NEW ORLEANS PELICANS,MINNESOTA TIMBERWOLVES,119,118
2022-12-29,GOLDEN STATE WARRIORS,UTAH JAZZ,112,107
2022-12-29,SACRAMENTO KINGS,DENVER NUGGETS,127,126
2022-12-30,CHARLOTTE HORNETS,OKLAHOMA CITY THUNDER,121,113
2022-12-30,INDIANA PACERS,CLEVELAND CAVALIERS,135,126
2022-12-30,BOSTON CELTICS,LOS ANGELES CLIPPERS,116,110
2022-12-30,TORONTO RAPTORS,MEMPHIS GRIZZLIES,106,119
2022-12-30,SAN ANTONIO SPURS,NEW YORK KNICKS,122,115
2022-12-30,DALLAS MAVERICKS,HOUSTON ROCKETS,129,114
2022-12-31,ORLANDO MAGIC,WASHINGTON WIZARDS,100,119
2022-12-31,ATLANTA HAWKS,LOS ANGELES LAKERS,121,130
2022-12-31,TORONTO RAPTORS,PHOENIX SUNS,113,104
2022-12-31,CHICAGO BULLS,DETROIT PISTONS,132,118
2022-12-31,MILWAUKEE BUCKS,MINNESOTA TIMBERWOLVES,123,114
2022-12-31,NEW ORLEANS PELICANS,PHILADELPHIA 76ERS,127,116
2022-12-31,DENVER NUGGETS,MIAMI HEAT,124,119
2022-12-31,GOLDEN STATE WARRIORS,PORTLAND TRAIL BLAZERS,118,112
2022-12-31,SACRAMENTO KINGS,UTAH JAZZ,126,125
2022-12-31,INDIANA PACERS,LOS ANGELES CLIPPERS,131,130
2023-01-01,CHICAGO BULLS,CLEVELAND CAVALIERS,102,103
2023-01-01,CHARLOTTE HORNETS,BROOKLYN NETS,106,123
2023-01-01,HOUSTON ROCKETS,NEW YORK KNICKS,88,108
2023-01-01,SAN ANTONIO SPURS,DALLAS MAVERICKS,125,126
2023-01-01,MEMPHIS GRIZZLIES,NEW ORLEANS PELICANS,116,101
2023-01-01,MINNESOTA TIMBERWOLVES,DETROIT PISTONS,104,116
2023-01-01,OKLAHOMA CITY THUNDER,PHILADELPHIA 76ERS,96,115
2023-01-01,UTAH JAZZ,MIAMI HEAT,123,126
2023-01-02,DENVER NUGGETS,BOSTON CELTICS,123,111
2023-01-02,MEMPHIS GRIZZLIES,SACRAMENTO KINGS,118,108
2023-01-02,MILWAUKEE BUCKS,WASHINGTON WIZARDS,95,118
2023-01-02,NEW YORK KNICKS,PHOENIX SUNS,102,83
2023-01-03,CHARLOTTE HORNETS,LOS ANGELES LAKERS,115,121
2023-01-03,CLEVELAND CAVALIERS,CHICAGO BULLS,145,134
2023-01-03,INDIANA PACERS,TORONTO RAPTORS,122,114
2023-01-03,PHILADELPHIA 76ERS,NEW ORLEANS PELICANS,120,111
2023-01-03,BROOKLYN NETS,SAN ANTONIO SPURS,139,103
2023-01-03,HOUSTON ROCKETS,DALLAS MAVERICKS,106,111
2023-01-03,MINNESOTA TIMBERWOLVES,DENVER NUGGETS,124,111
2023-01-03,GOLDEN STATE WARRIORS,ATLANTA HAWKS,143,141
2023-01-03,PORTLAND TRAIL BLAZERS,DETROIT PISTONS,135,106
2023-01-03,LOS ANGELES CLIPPERS,MIAMI HEAT,100,110
2023-01-04,MILWAUKEE BUCKS,WASHINGTON WIZARDS,123,113
2023-01-04,OKLAHOMA CITY THUNDER,BOSTON CELTICS,150,117
2023-01-04,UTAH JAZZ,SACRAMENTO KINGS,115,117
2023-01-05,CHARLOTTE HORNETS,MEMPHIS GRIZZLIES,107,131
2023-01-05,CLEVELAND CAVALIERS,PHOENIX SUNS,90,88
2023-01-05,ORLANDO MAGIC,OKLAHOMA CITY THUNDER,126,115
2023-01-05,PHILADELPHIA 76ERS,INDIANA PACERS,129,126
2023-01-05,NEW YORK KNICKS,SAN ANTONIO SPURS,117,114
2023-01-05,TORONTO RAPTORS,MILWAUKEE BUCKS,101,104
2023-01-05,CHICAGO BULLS,BROOKLYN NETS,121,112
2023-01-05,MINNESOTA TIMBERWOLVES,PORTLAND TRAIL BLAZERS,113,106
2023-01-05,NEW ORLEANS PELICANS,HOUSTON ROCKETS,119,108
2023-01-05,GOLDEN STATE WARRIORS,DETROIT PISTONS,119,122
2023-01-05,LOS ANGELES LAKERS,MIAMI HEAT,112,109
2023-01-05,SACRAMENTO KINGS,ATLANTA HAWKS,117,120
2023-01-06,ORLANDO MAGIC,MEMPHIS GRIZZLIES,115,123
2023-01-06,DALLAS MAVERICKS,BOSTON CELTICS,95,124
2023-01-06,HOUSTON ROCKETS,UTAH JAZZ,114,131
2023-01-06,DENVER NUGGETS,LOS ANGELES CLIPPERS,122,91
2023-01-07,INDIANA PACERS,PORTLAND TRAIL BLAZERS,108,99
2023-01-07,PHILADELPHIA 76ERS,CHICAGO BULLS,112,126
2023-01-07,NEW ORLEANS PELICANS,BROOKLYN NETS,102,108
2023-01-07,TORONTO RAPTORS,NEW YORK KNICKS,108,112
2023-01-07,MILWAUKEE BUCKS,CHARLOTTE HORNETS,109,138
2023-01-07,OKLAHOMA CITY THUNDER,WASHINGTON WIZARDS,127,110
2023-01-07,SAN ANTONIO SPURS,DETROIT PISTONS,121,109
2023-01-07,DENVER NUGGETS,CLEVELAND CAVALIERS,121,108
2023-01-07,MINNESOTA TIMBERWOLVES,LOS ANGELES CLIPPERS,128,115
2023-01-07,PHOENIX SUNS,MIAMI HEAT,96,104
2023-01-07,LOS ANGELES LAKERS,ATLANTA HAWKS,130,114
2023-01-07,SAN ANTONIO SPURS,BOSTON CELTICS,116,121
2023-01-08,CHICAGO BULLS,UTAH JAZZ,126,118
2023-01-08,DALLAS MAVERICKS,NEW ORLEANS PELICANS,127,117
2023-01-08,GOLDEN STATE WARRIORS,ORLANDO MAGIC,101,115
2023-01-08,SACRAMENTO KINGS,LOS ANGELES LAKERS,134,136
2023-01-08,DETROIT PISTONS,PHILADELPHIA 76ERS,111,123
2023-01-08,TORONTO RAPTORS,PORTLAND TRAIL BLAZERS,117,105
2023-01-08,INDIANA PACERS,CHARLOTTE HORNETS,116,111
2023-01-08,MEMPHIS GRIZZLIES,UTAH JAZZ,123,118
2023-01-08,MIAMI HEAT,BROOKLYN NETS,101,102
2023-01-09,HOUSTON ROCKETS,MINNESOTA TIMBERWOLVES,96,104
2023-01-09,OKLAHOMA CITY THUNDER,DALLAS MAVERICKS,120,109
2023-01-09,PHOENIX SUNS,CLEVELAND CAVALIERS,98,112
2023-01-09,LOS ANGELES CLIPPERS,ATLANTA HAWKS,108,112
2023-01-10,WASHINGTON WIZARDS,NEW ORLEANS PELICANS,112,132
2023-01-10,BOSTON CELTICS,CHICAGO BULLS,107,99
2023-01-10,NEW YORK KNICKS,MILWAUKEE BUCKS,107,111
2023-01-10,MEMPHIS GRIZZLIES,SAN ANTONIO SPURS,121,113
2023-01-10,DENVER NUGGETS,LOS ANGELES LAKERS,122,109
2023-01-10,SACRAMENTO KINGS,ORLANDO MAGIC,136,111
2023-01-11,PHILADELPHIA 76ERS,DETROIT PISTONS,147,116
2023-01-11,MIAMI HEAT,OKLAHOMA CITY THUNDER,112,111
2023-01-11,TORONTO RAPTORS,CHARLOTTE HORNETS,132,120
2023-01-11,UTAH JAZZ,CLEVELAND CAVALIERS,116,114
2023-01-11,GOLDEN STATE WARRIORS,PHOENIX SUNS,113,125
2023-01-11,PORTLAND TRAIL BLAZERS,ORLANDO MAGIC,106,109
2023-01-11,LOS ANGELES CLIPPERS,DALLAS MAVERICKS,113,101
2023-01-12,DETROIT PISTONS,MINNESOTA TIMBERWOLVES,135,118
2023-01-12,WASHINGTON WIZARDS,CHICAGO BULLS,100,97
2023-01-12,ATLANTA HAWKS,MILWAUKEE BUCKS,105,114
2023-01-12,BOSTON CELTICS,NEW ORLEANS PELICANS,125,114
2023-01-12,NEW YORK KNICKS,INDIANA PACERS,119,113
2023-01-12,MEMPHIS GRIZZLIES,SAN ANTONIO SPURS,135,129
2023-01-12,DENVER NUGGETS,PHOENIX SUNS,126,97
2023-01-12,SACRAMENTO KINGS,HOUSTON ROCKETS,135,115
2023-01-13,PHILADELPHIA 76ERS,OKLAHOMA CITY THUNDER,114,133
2023-01-13,BROOKLYN NETS,BOSTON CELTICS,98,109
2023-01-13,MIAMI HEAT,MILWAUKEE BUCKS,108,102
2023-01-13,TORONTO RAPTORS,CHARLOTTE HORNETS,124,114
2023-01-13,LOS ANGELES LAKERS,DALLAS MAVERICKS,115,119
2023-01-13,PORTLAND TRAIL BLAZERS,CLEVELAND CAVALIERS,113,119
2023-01-14,DETROIT PISTONS,NEW ORLEANS PELICANS,110,116
2023-01-14,INDIANA PACERS,ATLANTA HAWKS,111,113
2023-01-14,WASHINGTON WIZARDS,NEW YORK KNICKS,108,112
2023-01-14,SAN ANTONIO SPURS,GOLDEN STATE WARRIORS,113,144
2023-01-14,CHICAGO BULLS,OKLAHOMA CITY THUNDER,110,124
2023-01-14,MINNESOTA TIMBERWOLVES,PHOENIX SUNS,121,116
2023-01-14,UTAH JAZZ,ORLANDO MAGIC,112,108
2023-01-14,LOS ANGELES CLIPPERS,DENVER NUGGETS,103,115
2023-01-14,SACRAMENTO KINGS,HOUSTON ROCKETS,139,114
2023-01-14,MIAMI HEAT,MILWAUKEE BUCKS,111,95
2023-01-15,CHARLOTTE HORNETS,BOSTON CELTICS,106,122
2023-01-15,INDIANA PACERS,MEMPHIS GRIZZLIES,112,130
2023-01-15,TORONTO RAPTORS,ATLANTA HAWKS,103,114
2023-01-15,MINNESOTA TIMBERWOLVES,CLEVELAND CAVALIERS,110,102
2023-01-15,UTAH JAZZ,PHILADELPHIA 76ERS,117,118
2023-01-15,PORTLAND TRAIL BLAZERS,DALLAS MAVERICKS,136,119
2023-01-15,DETROIT PISTONS,NEW YORK KNICKS,104,117
2023-01-15,LOS ANGELES CLIPPERS,HOUSTON ROCKETS,121,100
2023-01-15,CHICAGO BULLS,GOLDEN STATE WARRIORS,132,118
2023-01-15,BROOKLYN NETS,OKLAHOMA CITY THUNDER,102,112
2023-01-16,SAN ANTONIO SPURS,SACRAMENTO KINGS,119,132
2023-01-16,DENVER NUGGETS,ORLANDO MAGIC,119,116
2023-01-16,PORTLAND TRAIL BLAZERS,DALLAS MAVERICKS,140,123
2023-01-16,LOS ANGELES LAKERS,PHILADELPHIA 76ERS,112,113
2023-01-16,CHARLOTTE HORNETS,BOSTON CELTICS,118,130
2023-01-16,MILWAUKEE BUCKS,INDIANA PACERS,132,119
2023-01-16,CLEVELAND CAVALIERS,NEW ORLEANS PELICANS,113,103
2023-01-16,NEW YORK KNICKS,TORONTO RAPTORS,121,123
2023-01-16,WASHINGTON WIZARDS,GOLDEN STATE WARRIORS,118,127
2023-01-16,ATLANTA HAWKS,MIAMI HEAT,121,113
2023-01-16,MINNESOTA TIMBERWOLVES,UTAH JAZZ,125,126
2023-01-16,MEMPHIS GRIZZLIES,PHOENIX SUNS,136,106
2023-01-17,LOS ANGELES LAKERS,HOUSTON ROCKETS,140,132
2023-01-18,MILWAUKEE BUCKS,TORONTO RAPTORS,130,122
2023-01-18,SAN ANTONIO SPURS,BROOKLYN NETS,106,98
2023-01-18,DENVER NUGGETS,PORTLAND TRAIL BLAZERS,122,113
2023-01-18,LOS ANGELES CLIPPERS,PHILADELPHIA 76ERS,110,120
2023-01-19,DALLAS MAVERICKS,ATLANTA HAWKS,122,130
2023-01-19,NEW YORK KNICKS,WASHINGTON WIZARDS,105,116
2023-01-19,HOUSTON ROCKETS,CHARLOTTE HORNETS,117,122
2023-01-19,MEMPHIS GRIZZLIES,CLEVELAND CAVALIERS,115,114
2023-01-19,NEW ORLEANS PELICANS,MIAMI HEAT,98,124
2023-01-19,OKLAHOMA CITY THUNDER,INDIANA PACERS,126,106
2023-01-19,UTAH JAZZ,LOS ANGELES CLIPPERS,126,103
2023-01-19,DENVER NUGGETS,MINNESOTA TIMBERWOLVES,122,118
2023-01-19,LOS ANGELES LAKERS,SACRAMENTO KINGS,111,116
2023-01-19,DETROIT PISTONS,CHICAGO BULLS,108,126
2023-01-20,BOSTON CELTICS,GOLDEN STATE WARRIORS,121,118
2023-01-20,MINNESOTA TIMBERWOLVES,TORONTO RAPTORS,128,126
2023-01-20,PHOENIX SUNS,BROOKLYN NETS,117,112
2023-01-20,PORTLAND TRAIL BLAZERS,PHILADELPHIA 76ERS,95,105
2023-01-21,ORLANDO MAGIC,NEW ORLEANS PELICANS,123,110
2023-01-21,ATLANTA HAWKS,NEW YORK KNICKS,139,124
2023-01-21,CLEVELAND CAVALIERS,GOLDEN STATE WARRIORS,114,120
2023-01-21,DALLAS MAVERICKS,MIAMI HEAT,115,90
2023-01-21,SAN ANTONIO SPURS,LOS ANGELES CLIPPERS,126,131
2023-01-21,DENVER NUGGETS,INDIANA PACERS,134,111
2023-01-21,UTAH JAZZ,BROOKLYN NETS,106,117
2023-01-21,LOS ANGELES LAKERS,MEMPHIS GRIZZLIES,122,121
2023-01-21,SACRAMENTO KINGS,OKLAHOMA CITY THUNDER,118,113
2023-01-21,TORONTO RAPTORS,BOSTON CELTICS,104,106
2023-01-22,WASHINGTON WIZARDS,ORLANDO MAGIC,138,118
2023-01-22,ATLANTA HAWKS,CHARLOTTE HORNETS,118,122
2023-01-22,CLEVELAND CAVALIERS,MILWAUKEE BUCKS,114,102
2023-01-22,MINNESOTA TIMBERWOLVES,HOUSTON ROCKETS,113,104
2023-01-22,PHOENIX SUNS,INDIANA PACERS,112,107
2023-01-22,SACRAMENTO KINGS,PHILADELPHIA 76ERS,127,129
2023-01-22,DALLAS MAVERICKS,LOS ANGELES CLIPPERS,98,112
2023-01-22,MIAMI HEAT,NEW ORLEANS PELICANS,100,96
2023-01-22,TORONTO RAPTORS,NEW YORK KNICKS,125,116
2023-01-23,DENVER NUGGETS,OKLAHOMA CITY THUNDER,99,101
2023-01-23,PHOENIX SUNS,MEMPHIS GRIZZLIES,112,110
2023-01-23,GOLDEN STATE WARRIORS,BROOKLYN NETS,116,120
2023-01-23,PORTLAND TRAIL BLAZERS,LOS ANGELES LAKERS,112,121
2023-01-24,DETROIT PISTONS,MILWAUKEE BUCKS,130,150
2023-01-24,ORLANDO MAGIC,BOSTON CELTICS,113,98
2023-01-24,CHICAGO BULLS,ATLANTA HAWKS,111,100
2023-01-24,HOUSTON ROCKETS,MINNESOTA TIMBERWOLVES,119,114
2023-01-24,UTAH JAZZ,CHARLOTTE HORNETS,120,102
2023-01-24,PORTLAND TRAIL BLAZERS,SAN ANTONIO SPURS,147,127
2023-01-24,SACRAMENTO KINGS,MEMPHIS GRIZZLIES,133,100
2023-01-25,INDIANA PACERS,CHICAGO BULLS,116,110
2023-01-25,MIAMI HEAT,BOSTON CELTICS,98,95
2023-01-25,NEW YORK KNICKS,CLEVELAND CAVALIERS,105,103
2023-01-25,NEW ORLEANS PELICANS,DENVER NUGGETS,98,99
2023-01-25,DALLAS MAVERICKS,WASHINGTON WIZARDS,126,127
2023-01-25,PHOENIX SUNS,CHARLOTTE HORNETS,128,97
2023-01-25,LOS ANGELES LAKERS,LOS ANGELES CLIPPERS,115,133
2023-01-26,ORLANDO MAGIC,INDIANA PACERS,126,120
2023-01-26,PHILADELPHIA 76ERS,BROOKLYN NETS,137,133
2023-01-26,HOUSTON ROCKETS,WASHINGTON WIZARDS,103,108
2023-01-26,MILWAUKEE BUCKS,DENVER NUGGETS,107,99
2023-01-26,NEW ORLEANS PELICANS,MINNESOTA TIMBERWOLVES,102,111
2023-01-26,OKLAHOMA CITY THUNDER,ATLANTA HAWKS,132,137
2023-01-26,GOLDEN STATE WARRIORS,MEMPHIS GRIZZLIES,122,120
2023-01-26,PORTLAND TRAIL BLAZERS,UTAH JAZZ,134,124
2023-01-26,SACRAMENTO KINGS,TORONTO RAPTORS,95,113
2023-01-26,LOS ANGELES LAKERS,SAN ANTONIO SPURS,113,104
2023-01-27,BOSTON CELTICS,NEW YORK KNICKS,117,120
2023-01-27,BROOKLYN NETS,DETROIT PISTONS,122,130
2023-01-27,CHARLOTTE HORNETS,CHICAGO BULLS,111,96
2023-01-27,HOUSTON ROCKETS,CLEVELAND CAVALIERS,95,113
2023-01-27,PHOENIX SUNS,DALLAS MAVERICKS,95,99
2023-01-27,LOS ANGELES CLIPPERS,SAN ANTONIO SPURS,138,100
2023-01-28,INDIANA PACERS,MILWAUKEE BUCKS,131,141
2023-01-28,MINNESOTA TIMBERWOLVES,MEMPHIS GRIZZLIES,111,100
2023-01-28,MIAMI HEAT,ORLANDO MAGIC,110,105
2023-01-28,OKLAHOMA CITY THUNDER,CLEVELAND CAVALIERS,112,100
2023-01-28,GOLDEN STATE WARRIORS,TORONTO RAPTORS,129,117
2023-01-28,PHILADELPHIA 76ERS,DENVER NUGGETS,126,119
2023-01-28,BROOKLYN NETS,NEW YORK KNICKS,122,115
