date,home_team,away_team,home_score,away_score
2023-12-17,SACRAMENTO KINGS,UTAH JAZZ,125,104
2023-12-17,LOS ANGELES CLIPPERS,NEW YORK KNICKS,144,122
2023-12-17,BOSTON CELTICS,ORLANDO MAGIC,114,97
2023-12-17,SAN ANTONIO SPURS,NEW ORLEANS PELICANS,110,146
2023-12-18,MILWAUKEE BUCKS,HOUSTON ROCKETS,128,119
2023-12-18,PHOENIX SUNS,WASHINGTON WIZARDS,112,108
2023-12-18,PORTLAND TRAIL BLAZERS,GOLDEN STATE WARRIORS,114,118
2023-12-19,CLEVELAND CAVALIERS,HOUSTON ROCKETS,135,130
2023-12-19,INDIANA PACERS,LOS ANGELES CLIPPERS,127,151
2023-12-19,PHILADELPHIA 76ERS,CHICAGO BULLS,104,108
2023-12-19,ATLANTA HAWKS,DETROIT PISTONS,130,124
2023-12-19,MIAMI HEAT,MINNESOTA TIMBERWOLVES,108,112
2023-12-19,TORONTO RAPTORS,CHARLOTTE HORNETS,114,99
2023-12-19,OKLAHOMA CITY THUNDER,MEMPHIS GRIZZLIES,116,97
2023-12-19,DENVER NUGGETS,DALLAS MAVERICKS,130,104
2023-12-19,UTAH JAZZ,BROOKLYN NETS,125,108
2023-12-19,SACRAMENTO KINGS,WASHINGTON WIZARDS,143,131
2023-12-19,LOS ANGELES LAKERS,NEW YORK KNICKS,109,114
2023-12-20,NEW ORLEANS PELICANS,MEMPHIS GRIZZLIES,113,115
2023-12-20,MILWAUKEE BUCKS,SAN ANTONIO SPURS,132,119
2023-12-20,GOLDEN STATE WARRIORS,BOSTON CELTICS,132,126
2023-12-20,PORTLAND TRAIL BLAZERS,PHOENIX SUNS,109,104
2023-12-21,CLEVELAND CAVALIERS,UTAH JAZZ,124,116
2023-12-21,INDIANA PACERS,CHARLOTTE HORNETS,144,113
2023-12-21,ORLANDO MAGIC,MIAMI HEAT,106,115
2023-12-21,PHILADELPHIA 76ERS,MINNESOTA TIMBERWOLVES,127,113
2023-12-21,BROOKLYN NETS,NEW YORK KNICKS,102,121
2023-12-21,TORONTO RAPTORS,DENVER NUGGETS,104,113
2023-12-21,CHICAGO BULLS,LOS ANGELES LAKERS,124,108
2023-12-21,HOUSTON ROCKETS,ATLANTA HAWKS,127,134
2023-12-21,DALLAS MAVERICKS,LOS ANGELES CLIPPERS,111,120
2023-12-21,SACRAMENTO KINGS,BOSTON CELTICS,119,144
2023-12-22,DETROIT PISTONS,UTAH JAZZ,111,119
2023-12-22,CLEVELAND CAVALIERS,NEW ORLEANS PELICANS,104,123
2023-12-22,CHICAGO BULLS,SAN ANTONIO SPURS,114,95
2023-12-22,MEMPHIS GRIZZLIES,INDIANA PACERS,116,103
2023-12-22,MILWAUKEE BUCKS,ORLANDO MAGIC,118,114
2023-12-22,OKLAHOMA CITY THUNDER,LOS ANGELES CLIPPERS,134,115
2023-12-22,MINNESOTA TIMBERWOLVES,LOS ANGELES LAKERS,118,111
2023-12-22,PORTLAND TRAIL BLAZERS,WASHINGTON WIZARDS,117,118
2023-12-23,PHILADELPHIA 76ERS,TORONTO RAPTORS,121,111
2023-12-23,BROOKLYN NETS,DENVER NUGGETS,117,122
2023-12-23,HOUSTON ROCKETS,DALLAS MAVERICKS,122,96
2023-12-23,MIAMI HEAT,ATLANTA HAWKS,122,113
2023-12-23,GOLDEN STATE WARRIORS,WASHINGTON WIZARDS,129,118
2023-12-23,SACRAMENTO KINGS,PHOENIX SUNS,120,105
2023-12-23,NEW YORK KNICKS,MILWAUKEE BUCKS,111,130
2023-12-23,LOS ANGELES CLIPPERS,BOSTON CELTICS,108,145
2023-12-24,CHARLOTTE HORNETS,DENVER NUGGETS,95,102
2023-12-24,INDIANA PACERS,ORLANDO MAGIC,110,117
2023-12-24,NEW ORLEANS PELICANS,HOUSTON ROCKETS,104,106
2023-12-24,ATLANTA HAWKS,MEMPHIS GRIZZLIES,119,125
2023-12-24,BROOKLYN NETS,DETROIT PISTONS,126,115
2023-12-24,TORONTO RAPTORS,UTAH JAZZ,119,126
2023-12-24,CHICAGO BULLS,CLEVELAND CAVALIERS,95,109
2023-12-24,OKLAHOMA CITY THUNDER,LOS ANGELES LAKERS,120,129
2023-12-24,DALLAS MAVERICKS,SAN ANTONIO SPURS,144,119
2023-12-24,GOLDEN STATE WARRIORS,PORTLAND TRAIL BLAZERS,126,106
2023-12-24,SACRAMENTO KINGS,MINNESOTA TIMBERWOLVES,98,110
2023-12-25,NEW YORK KNICKS,MILWAUKEE BUCKS,129,122
2023-12-25,DENVER NUGGETS,GOLDEN STATE WARRIORS,120,114
2023-12-25,LOS ANGELES LAKERS,BOSTON CELTICS,115,126
2023-12-26,MIAMI HEAT,PHILADELPHIA 76ERS,119,113
2023-12-26,PHOENIX SUNS,DALLAS MAVERICKS,114,128
2023-12-27,DETROIT PISTONS,BROOKLYN NETS,112,118
2023-12-27,WASHINGTON WIZARDS,ORLANDO MAGIC,119,127
2023-12-27,CHICAGO BULLS,ATLANTA HAWKS,118,113
2023-12-27,HOUSTON ROCKETS,INDIANA PACERS,117,123
2023-12-27,NEW ORLEANS PELICANS,MEMPHIS GRIZZLIES,115,116
2023-12-27,OKLAHOMA CITY THUNDER,MINNESOTA TIMBERWOLVES,129,106
2023-12-27,SAN ANTONIO SPURS,UTAH JAZZ,118,130
2023-12-27,PORTLAND TRAIL BLAZERS,SACRAMENTO KINGS,130,113
2023-12-27,LOS ANGELES CLIPPERS,CHARLOTTE HORNETS,113,104
2023-12-28,ORLANDO MAGIC,PHILADELPHIA 76ERS,92,112
2023-12-28,WASHINGTON WIZARDS,TORONTO RAPTORS,102,132
2023-12-28,BROOKLYN NETS,MILWAUKEE BUCKS,122,144
2023-12-28,HOUSTON ROCKETS,PHOENIX SUNS,113,129
2023-12-28,OKLAHOMA CITY THUNDER,NEW YORK KNICKS,129,120
2023-12-28,DALLAS MAVERICKS,CLEVELAND CAVALIERS,110,113
2023-12-29,BOSTON CELTICS,DETROIT PISTONS,128,122
2023-12-29,CHICAGO BULLS,INDIANA PACERS,104,120
2023-12-29,MINNESOTA TIMBERWOLVES,DALLAS MAVERICKS,118,110
2023-12-29,NEW ORLEANS PELICANS,UTAH JAZZ,112,105
2023-12-29,DENVER NUGGETS,MEMPHIS GRIZZLIES,142,105
2023-12-29,GOLDEN STATE WARRIORS,MIAMI HEAT,102,114
2023-12-29,PORTLAND TRAIL BLAZERS,SAN ANTONIO SPURS,105,118
2023-12-29,LOS ANGELES LAKERS,CHARLOTTE HORNETS,133,112
2023-12-30,ORLANDO MAGIC,NEW YORK KNICKS,117,108
2023-12-30,WASHINGTON WIZARDS,BROOKLYN NETS,110,104
2023-12-30,ATLANTA HAWKS,SACRAMENTO KINGS,110,117
2023-12-30,BOSTON CELTICS,TORONTO RAPTORS,120,118
2023-12-30,CLEVELAND CAVALIERS,MILWAUKEE BUCKS,111,119
2023-12-30,HOUSTON ROCKETS,PHILADELPHIA 76ERS,127,131
2023-12-30,DENVER NUGGETS,OKLAHOMA CITY THUNDER,93,119
2023-12-30,PHOENIX SUNS,CHARLOTTE HORNETS,133,119
2023-12-30,PORTLAND TRAIL BLAZERS,SAN ANTONIO SPURS,134,128
2023-12-30,LOS ANGELES CLIPPERS,MEMPHIS GRIZZLIES,117,106
2023-12-30,UTAH JAZZ,MIAMI HEAT,117,109
2023-12-30,DETROIT PISTONS,TORONTO RAPTORS,129,127
2023-12-31,INDIANA PACERS,NEW YORK KNICKS,140,126
2023-12-31,CHICAGO BULLS,PHILADELPHIA 76ERS,105,92
2023-12-31,MINNESOTA TIMBERWOLVES,LOS ANGELES LAKERS,108,106
2023-12-31,GOLDEN STATE WARRIORS,DALLAS MAVERICKS,122,132
2023-12-31,WASHINGTON WIZARDS,ATLANTA HAWKS,126,130
2024-01-01,NEW ORLEANS PELICANS,LOS ANGELES LAKERS,129,109
2024-01-01,OKLAHOMA CITY THUNDER,BROOKLYN NETS,124,108
2024-01-01,SAN ANTONIO SPURS,BOSTON CELTICS,101,134
2024-01-01,MEMPHIS GRIZZLIES,SACRAMENTO KINGS,92,123
2024-01-01,PHOENIX SUNS,ORLANDO MAGIC,112,107
2024-01-01,NEW YORK KNICKS,MINNESOTA TIMBERWOLVES,112,106
2024-01-02,TORONTO RAPTORS,CLEVELAND CAVALIERS,124,121
2024-01-02,HOUSTON ROCKETS,DETROIT PISTONS,136,113
2024-01-02,MILWAUKEE BUCKS,INDIANA PACERS,113,122
2024-01-02,DENVER NUGGETS,CHARLOTTE HORNETS,111,93
2024-01-02,PHOENIX SUNS,PORTLAND TRAIL BLAZERS,109,88
2024-01-02,UTAH JAZZ,DALLAS MAVERICKS,127,90
2024-01-02,LOS ANGELES CLIPPERS,MIAMI HEAT,121,104
2024-01-03,PHILADELPHIA 76ERS,CHICAGO BULLS,110,97
2024-01-03,MEMPHIS GRIZZLIES,SAN ANTONIO SPURS,106,98
2024-01-03,NEW ORLEANS PELICANS,BROOKLYN NETS,112,85
2024-01-03,OKLAHOMA CITY THUNDER,BOSTON CELTICS,127,123
2024-01-03,GOLDEN STATE WARRIORS,ORLANDO MAGIC,121,115
2024-01-03,SACRAMENTO KINGS,CHARLOTTE HORNETS,104,111
2024-01-04,CLEVELAND CAVALIERS,WASHINGTON WIZARDS,140,101
2024-01-04,INDIANA PACERS,MILWAUKEE BUCKS,142,130
2024-01-04,ATLANTA HAWKS,OKLAHOMA CITY THUNDER,141,138
2024-01-04,HOUSTON ROCKETS,BROOKLYN NETS,112,101
2024-01-04,MEMPHIS GRIZZLIES,TORONTO RAPTORS,111,116
2024-01-04,MINNESOTA TIMBERWOLVES,NEW ORLEANS PELICANS,106,117
2024-01-04,DALLAS MAVERICKS,PORTLAND TRAIL BLAZERS,126,97
2024-01-04,NEW YORK KNICKS,CHICAGO BULLS,116,100
2024-01-04,PHOENIX SUNS,LOS ANGELES CLIPPERS,122,131
2024-01-04,UTAH JAZZ,DETROIT PISTONS,154,148
2024-01-04,LOS ANGELES LAKERS,MIAMI HEAT,96,110
2024-01-04,SACRAMENTO KINGS,ORLANDO MAGIC,138,135
2024-01-05,SAN ANTONIO SPURS,MILWAUKEE BUCKS,121,125
2024-01-05,GOLDEN STATE WARRIORS,DENVER NUGGETS,127,130
2024-01-06,BOSTON CELTICS,UTAH JAZZ,126,97
2024-01-06,INDIANA PACERS,ATLANTA HAWKS,150,116
2024-01-06,BROOKLYN NETS,OKLAHOMA CITY THUNDER,124,115
2024-01-06,CLEVELAND CAVALIERS,WASHINGTON WIZARDS,114,90
2024-01-06,PHILADELPHIA 76ERS,NEW YORK KNICKS,92,128
2024-01-06,CHICAGO BULLS,CHARLOTTE HORNETS,104,91
2024-01-06,HOUSTON ROCKETS,MINNESOTA TIMBERWOLVES,95,122
2024-01-06,NEW ORLEANS PELICANS,LOS ANGELES CLIPPERS,95,111
2024-01-06,DALLAS MAVERICKS,PORTLAND TRAIL BLAZERS,139,103
2024-01-06,DENVER NUGGETS,ORLANDO MAGIC,120,122
2024-01-06,PHOENIX SUNS,MIAMI HEAT,113,97
2024-01-06,GOLDEN STATE WARRIORS,DETROIT PISTONS,113,109
2024-01-06,LOS ANGELES LAKERS,MEMPHIS GRIZZLIES,113,127
2024-01-06,SACRAMENTO KINGS,TORONTO RAPTORS,135,130
2024-01-07,INDIANA PACERS,BOSTON CELTICS,101,118
2024-01-07,WASHINGTON WIZARDS,NEW YORK KNICKS,105,121
2024-01-07,PHILADELPHIA 76ERS,UTAH JAZZ,109,120
2024-01-07,HOUSTON ROCKETS,MILWAUKEE BUCKS,112,108
2024-01-07,CLEVELAND CAVALIERS,SAN ANTONIO SPURS,117,115
2024-01-07,BROOKLYN NETS,PORTLAND TRAIL BLAZERS,127,134
2024-01-07,ORLANDO MAGIC,ATLANTA HAWKS,117,110
2024-01-07,SACRAMENTO KINGS,NEW ORLEANS PELICANS,100,133
2024-01-08,DALLAS MAVERICKS,MINNESOTA TIMBERWOLVES,115,108
2024-01-08,DENVER NUGGETS,DETROIT PISTONS,131,114
2024-01-08,PHOENIX SUNS,MEMPHIS GRIZZLIES,115,121
2024-01-08,GOLDEN STATE WARRIORS,TORONTO RAPTORS,118,133
2024-01-08,LOS ANGELES LAKERS,LOS ANGELES CLIPPERS,106,103
2024-01-09,CHARLOTTE HORNETS,CHICAGO BULLS,112,119
2024-01-09,INDIANA PACERS,BOSTON CELTICS,133,131
2024-01-09,WASHINGTON WIZARDS,OKLAHOMA CITY THUNDER,128,136
2024-01-09,MIAMI HEAT,HOUSTON ROCKETS,120,113
2024-01-09,MILWAUKEE BUCKS,UTAH JAZZ,116,132
2024-01-09,LOS ANGELES CLIPPERS,PHOENIX SUNS,138,111
2024-01-10,DETROIT PISTONS,SACRAMENTO KINGS,110,131
2024-01-10,ORLANDO MAGIC,MINNESOTA TIMBERWOLVES,92,113
2024-01-10,NEW YORK KNICKS,PORTLAND TRAIL BLAZERS,112,84
2024-01-10,DALLAS MAVERICKS,MEMPHIS GRIZZLIES,103,120
2024-01-10,LOS ANGELES LAKERS,TORONTO RAPTORS,132,131
2024-01-11,BOSTON CELTICS,MINNESOTA TIMBERWOLVES,127,120
2024-01-11,CHARLOTTE HORNETS,SACRAMENTO KINGS,98,123
2024-01-11,DETROIT PISTONS,SAN ANTONIO SPURS,108,130
2024-01-11,INDIANA PACERS,WASHINGTON WIZARDS,112,104
2024-01-11,ATLANTA HAWKS,PHILADELPHIA 76ERS,139,132
2024-01-11,MIAMI HEAT,OKLAHOMA CITY THUNDER,120,128
2024-01-11,CHICAGO BULLS,HOUSTON ROCKETS,124,119
2024-01-11,GOLDEN STATE WARRIORS,NEW ORLEANS PELICANS,105,141
2024-01-11,UTAH JAZZ,DENVER NUGGETS,124,111
2024-01-11,LOS ANGELES CLIPPERS,TORONTO RAPTORS,126,120
2024-01-11,CLEVELAND CAVALIERS,BROOKLYN NETS,111,102
2024-01-12,MILWAUKEE BUCKS,BOSTON CELTICS,135,102
2024-01-12,OKLAHOMA CITY THUNDER,PORTLAND TRAIL BLAZERS,139,77
2024-01-12,DALLAS MAVERICKS,NEW YORK KNICKS,128,124
2024-01-12,LOS ANGELES LAKERS,PHOENIX SUNS,109,127
2024-01-13,ATLANTA HAWKS,INDIANA PACERS,108,126
2024-01-13,DETROIT PISTONS,HOUSTON ROCKETS,110,112
2024-01-13,PHILADELPHIA 76ERS,SACRAMENTO KINGS,112,93
2024-01-13,CHICAGO BULLS,GOLDEN STATE WARRIORS,131,140
2024-01-13,MEMPHIS GRIZZLIES,LOS ANGELES CLIPPERS,119,128
2024-01-13,MIAMI HEAT,ORLANDO MAGIC,99,96
2024-01-13,MINNESOTA TIMBERWOLVES,PORTLAND TRAIL BLAZERS,116,93
2024-01-13,SAN ANTONIO SPURS,CHARLOTTE HORNETS,135,99
2024-01-13,UTAH JAZZ,TORONTO RAPTORS,145,113
2024-01-13,DENVER NUGGETS,NEW ORLEANS PELICANS,125,113
2024-01-14,BOSTON CELTICS,HOUSTON ROCKETS,145,113
2024-01-14,ATLANTA HAWKS,WASHINGTON WIZARDS,99,127
2024-01-14,MEMPHIS GRIZZLIES,NEW YORK KNICKS,94,106
2024-01-14,MILWAUKEE BUCKS,GOLDEN STATE WARRIORS,129,118
2024-01-14,OKLAHOMA CITY THUNDER,ORLANDO MAGIC,112,100
2024-01-14,DALLAS MAVERICKS,NEW ORLEANS PELICANS,108,118
2024-01-14,SAN ANTONIO SPURS,CHICAGO BULLS,116,122
2024-01-14,UTAH JAZZ,LOS ANGELES LAKERS,132,125
2024-01-14,DENVER NUGGETS,INDIANA PACERS,117,109
2024-01-14,MIAMI HEAT,CHARLOTTE HORNETS,104,87
2024-01-15,MILWAUKEE BUCKS,SACRAMENTO KINGS,143,142
2024-01-15,MINNESOTA TIMBERWOLVES,LOS ANGELES CLIPPERS,109,105
2024-01-15,PORTLAND TRAIL BLAZERS,PHOENIX SUNS,116,127
2024-01-15,PHILADELPHIA 76ERS,HOUSTON ROCKETS,124,115
2024-01-15,DALLAS MAVERICKS,NEW ORLEANS PELICANS,125,120
2024-01-15,NEW YORK KNICKS,ORLANDO MAGIC,94,98
2024-01-15,WASHINGTON WIZARDS,DETROIT PISTONS,117,129
2024-01-15,ATLANTA HAWKS,SAN ANTONIO SPURS,109,99
2024-01-15,MEMPHIS GRIZZLIES,GOLDEN STATE WARRIORS,116,107
2024-01-16,CLEVELAND CAVALIERS,CHICAGO BULLS,109,91
2024-01-16,BROOKLYN NETS,MIAMI HEAT,95,96
2024-01-16,TORONTO RAPTORS,BOSTON CELTICS,96,105
2024-01-16,UTAH JAZZ,INDIANA PACERS,132,105
2024-01-16,LOS ANGELES LAKERS,OKLAHOMA CITY THUNDER,112,105
2024-01-17,PHILADELPHIA 76ERS,DENVER NUGGETS,126,121
2024-01-17,PHOENIX SUNS,SACRAMENTO KINGS,119,117
2024-01-17,LOS ANGELES CLIPPERS,OKLAHOMA CITY THUNDER,128,117
2024-01-18,DETROIT PISTONS,MINNESOTA TIMBERWOLVES,117,124
2024-01-18,ATLANTA HAWKS,ORLANDO MAGIC,106,104
2024-01-18,BOSTON CELTICS,SAN ANTONIO SPURS,117,98
2024-01-18,CLEVELAND CAVALIERS,MILWAUKEE BUCKS,135,95
2024-01-18,NEW YORK KNICKS,HOUSTON ROCKETS,109,94
2024-01-18,TORONTO RAPTORS,MIAMI HEAT,121,97
2024-01-18,NEW ORLEANS PELICANS,CHARLOTTE HORNETS,132,112
2024-01-18,LOS ANGELES LAKERS,DALLAS MAVERICKS,127,110
2024-01-18,PORTLAND TRAIL BLAZERS,BROOKLYN NETS,105,103
2024-01-19,NEW YORK KNICKS,WASHINGTON WIZARDS,113,109
2024-01-19,TORONTO RAPTORS,CHICAGO BULLS,110,116
2024-01-19,UTAH JAZZ,OKLAHOMA CITY THUNDER,129,134
2024-01-19,MINNESOTA TIMBERWOLVES,MEMPHIS GRIZZLIES,118,103
2024-01-19,SACRAMENTO KINGS,INDIANA PACERS,121,126
2024-01-20,CHARLOTTE HORNETS,SAN ANTONIO SPURS,124,120
2024-01-20,ORLANDO MAGIC,PHILADELPHIA 76ERS,109,124
2024-01-20,BOSTON CELTICS,DENVER NUGGETS,100,102
2024-01-20,MIAMI HEAT,ATLANTA HAWKS,108,109
2024-01-20,NEW ORLEANS PELICANS,PHOENIX SUNS,109,123
2024-01-20,PORTLAND TRAIL BLAZERS,INDIANA PACERS,118,115
2024-01-20,LOS ANGELES LAKERS,BROOKLYN NETS,112,130
2024-01-20,DETROIT PISTONS,MILWAUKEE BUCKS,135,141
2024-01-21,CHARLOTTE HORNETS,PHILADELPHIA 76ERS,89,97
2024-01-21,WASHINGTON WIZARDS,SAN ANTONIO SPURS,127,131
2024-01-21,ATLANTA HAWKS,CLEVELAND CAVALIERS,95,116
2024-01-21,NEW YORK KNICKS,TORONTO RAPTORS,126,100
2024-01-21,CHICAGO BULLS,MEMPHIS GRIZZLIES,125,96
2024-01-21,HOUSTON ROCKETS,UTAH JAZZ,127,126
2024-01-21,MINNESOTA TIMBERWOLVES,OKLAHOMA CITY THUNDER,97,102
2024-01-21,LOS ANGELES CLIPPERS,BROOKLYN NETS,125,114
2024-01-21,ORLANDO MAGIC,MIAMI HEAT,105,87
2024-01-21,WASHINGTON WIZARDS,DENVER NUGGETS,104,113
2024-01-22,HOUSTON ROCKETS,BOSTON CELTICS,107,116
2024-01-22,PHOENIX SUNS,INDIANA PACERS,117,110
2024-01-22,LOS ANGELES LAKERS,PORTLAND TRAIL BLAZERS,134,110
2024-01-23,DETROIT PISTONS,MILWAUKEE BUCKS,113,122
2024-01-23,ORLANDO MAGIC,CLEVELAND CAVALIERS,99,126
2024-01-23,PHILADELPHIA 76ERS,SAN ANTONIO SPURS,133,123
2024-01-23,TORONTO RAPTORS,MEMPHIS GRIZZLIES,100,108
2024-01-23,MINNESOTA TIMBERWOLVES,CHARLOTTE HORNETS,125,128
2024-01-23,DALLAS MAVERICKS,BOSTON CELTICS,110,119
2024-01-23,PHOENIX SUNS,CHICAGO BULLS,115,113
2024-01-23,SACRAMENTO KINGS,ATLANTA HAWKS,122,107
2024-01-24,INDIANA PACERS,DENVER NUGGETS,109,114
2024-01-24,BROOKLYN NETS,NEW YORK KNICKS,103,108
2024-01-24,NEW ORLEANS PELICANS,UTAH JAZZ,153,124
2024-01-24,OKLAHOMA CITY THUNDER,PORTLAND TRAIL BLAZERS,111,109
2024-01-24,LOS ANGELES CLIPPERS,LOS ANGELES LAKERS,127,116
2024-01-25,DETROIT PISTONS,CHARLOTTE HORNETS,113,106
2024-01-25,WASHINGTON WIZARDS,MINNESOTA TIMBERWOLVES,107,118
2024-01-25,MIAMI HEAT,MEMPHIS GRIZZLIES,96,105
2024-01-25,HOUSTON ROCKETS,PORTLAND TRAIL BLAZERS,131,137
2024-01-25,MILWAUKEE BUCKS,CLEVELAND CAVALIERS,126,116
2024-01-25,DALLAS MAVERICKS,PHOENIX SUNS,109,132
2024-01-25,SAN ANTONIO SPURS,OKLAHOMA CITY THUNDER,114,140
2024-01-25,GOLDEN STATE WARRIORS,ATLANTA HAWKS,134,112
2024-01-26,INDIANA PACERS,PHILADELPHIA 76ERS,134,122
2024-01-26,WASHINGTON WIZARDS,UTAH JAZZ,108,123
2024-01-26,BROOKLYN NETS,MINNESOTA TIMBERWOLVES,94,96
2024-01-26,MIAMI HEAT,BOSTON CELTICS,110,143
2024-01-26,NEW YORK KNICKS,DENVER NUGGETS,122,84
2024-01-26,GOLDEN STATE WARRIORS,SACRAMENTO KINGS,133,134
2024-01-26,LOS ANGELES LAKERS,CHICAGO BULLS,141,132
2024-01-27,ATLANTA HAWKS,DALLAS MAVERICKS,143,148
2024-01-27,CHARLOTTE HORNETS,HOUSTON ROCKETS,104,138
2024-01-27,INDIANA PACERS,PHOENIX SUNS,133,131
2024-01-27,TORONTO RAPTORS,LOS ANGELES CLIPPERS,107,127
2024-01-27,MEMPHIS GRIZZLIES,ORLANDO MAGIC,107,106
2024-01-27,MILWAUKEE BUCKS,CLEVELAND CAVALIERS,100,112
2024-01-27,NEW ORLEANS PELICANS,OKLAHOMA CITY THUNDER,83,107
2024-01-27,SAN ANTONIO SPURS,PORTLAND TRAIL BLAZERS,116,100
2024-01-27,DETROIT PISTONS,WASHINGTON WIZARDS,104,118
2024-01-27,NEW YORK KNICKS,MIAMI HEAT,125,109
2024-01-27,DENVER NUGGETS,PHILADELPHIA 76ERS,111,105
2024-01-27,BROOKLYN NETS,HOUSTON ROCKETS,106,104
2024-01-28,BOSTON CELTICS,LOS ANGELES CLIPPERS,96,115
2024-01-28,CHARLOTTE HORNETS,UTAH JAZZ,122,134
2024-01-28,MILWAUKEE BUCKS,NEW ORLEANS PELICANS,141,117
2024-01-28,GOLDEN STATE WARRIORS,LOS ANGELES LAKERS,144,145
2024-01-28,SAN ANTONIO SPURS,MINNESOTA TIMBERWOLVES,113,112
2024-01-28,DALLAS MAVERICKS,SACRAMENTO KINGS,115,120
2024-01-28,DETROIT PISTONS,OKLAHOMA CITY THUNDER,120,104
2024-01-28,INDIANA PACERS,MEMPHIS GRIZZLIES,116,110
2024-01-28,ATLANTA HAWKS,TORONTO RAPTORS,126,125
2024-01-28,ORLANDO MAGIC,PHOENIX SUNS,113,98
2024-01-29,PORTLAND TRAIL BLAZERS,CHICAGO BULLS,96,104
2024-01-30,CHARLOTTE HORNETS,NEW YORK KNICKS,92,113
2024-01-30,CLEVELAND CAVALIERS,LOS ANGELES CLIPPERS,118,108
2024-01-30,BOSTON CELTICS,NEW ORLEANS PELICANS,118,112
2024-01-30,BROOKLYN NETS,UTAH JAZZ,147,114
2024-01-30,MIAMI HEAT,PHOENIX SUNS,105,118
2024-01-30,HOUSTON ROCKETS,LOS ANGELES LAKERS,135,119
2024-01-30,MEMPHIS GRIZZLIES,SACRAMENTO KINGS,94,103
2024-01-30,OKLAHOMA CITY THUNDER,MINNESOTA TIMBERWOLVES,101,107
2024-01-30,SAN ANTONIO SPURS,WASHINGTON WIZARDS,113,118
2024-01-30,DALLAS MAVERICKS,ORLANDO MAGIC,131,129
2024-01-30,DENVER NUGGETS,MILWAUKEE BUCKS,113,107
2024-01-30,PORTLAND TRAIL BLAZERS,PHILADELPHIA 76ERS,130,104
2024-01-31,ATLANTA HAWKS,LOS ANGELES LAKERS,138,122
2024-01-31,BOSTON CELTICS,INDIANA PACERS,129,124
2024-01-31,NEW YORK KNICKS,UTAH JAZZ,118,103
2024-01-31,CHICAGO BULLS,TORONTO RAPTORS,107,118
2024-01-31,GOLDEN STATE WARRIORS,PHILADELPHIA 76ERS,119,107
2024-02-01,CHARLOTTE HORNETS,CHICAGO BULLS,110,117
2024-02-01,CLEVELAND CAVALIERS,DETROIT PISTONS,128,121
2024-02-01,WASHINGTON WIZARDS,LOS ANGELES CLIPPERS,109,125
2024-02-01,MIAMI HEAT,SACRAMENTO KINGS,115,106
2024-02-01,HOUSTON ROCKETS,NEW ORLEANS PELICANS,99,110
2024-02-01,MINNESOTA TIMBERWOLVES,DALLAS MAVERICKS,121,87
2024-02-01,OKLAHOMA CITY THUNDER,DENVER NUGGETS,105,100
2024-02-01,SAN ANTONIO SPURS,ORLANDO MAGIC,98,108
2024-02-01,BROOKLYN NETS,PHOENIX SUNS,120,136
2024-02-01,PORTLAND TRAIL BLAZERS,MILWAUKEE BUCKS,119,116
2024-02-02,BOSTON CELTICS,LOS ANGELES LAKERS,105,114
2024-02-02,NEW YORK KNICKS,INDIANA PACERS,109,105
2024-02-02,MEMPHIS GRIZZLIES,CLEVELAND CAVALIERS,101,108
2024-02-02,UTAH JAZZ,PHILADELPHIA 76ERS,124,127
2024-02-03,DETROIT PISTONS,LOS ANGELES CLIPPERS,125,136
2024-02-03,WASHINGTON WIZARDS,MIAMI HEAT,102,110
2024-02-03,ATLANTA HAWKS,PHOENIX SUNS,129,120
2024-02-03,INDIANA PACERS,SACRAMENTO KINGS,122,133
2024-02-03,HOUSTON ROCKETS,TORONTO RAPTORS,135,106
2024-02-03,MEMPHIS GRIZZLIES,GOLDEN STATE WARRIORS,101,121
2024-02-03,MINNESOTA TIMBERWOLVES,ORLANDO MAGIC,106,108
2024-02-03,OKLAHOMA CITY THUNDER,CHARLOTTE HORNETS,126,106
2024-02-03,SAN ANTONIO SPURS,NEW ORLEANS PELICANS,113,114
2024-02-03,DENVER NUGGETS,PORTLAND TRAIL BLAZERS,120,108
2024-02-03,PHILADELPHIA 76ERS,BROOKLYN NETS,121,136
2024-02-04,ATLANTA HAWKS,GOLDEN STATE WARRIORS,141,134
2024-02-04,CHICAGO BULLS,SACRAMENTO KINGS,115,123
2024-02-04,DALLAS MAVERICKS,MILWAUKEE BUCKS,117,129
2024-02-04,NEW YORK KNICKS,LOS ANGELES LAKERS,105,113
2024-02-04,SAN ANTONIO SPURS,CLEVELAND CAVALIERS,101,117
2024-02-04,DETROIT PISTONS,ORLANDO MAGIC,99,111
2024-02-04,WASHINGTON WIZARDS,PHOENIX SUNS,112,140
2024-02-04,BOSTON CELTICS,MEMPHIS GRIZZLIES,131,91
2024-02-04,CHARLOTTE HORNETS,INDIANA PACERS,99,115
2024-02-04,MIAMI HEAT,LOS ANGELES CLIPPERS,95,103
2024-02-05,MINNESOTA TIMBERWOLVES,HOUSTON ROCKETS,111,90
2024-02-05,OKLAHOMA CITY THUNDER,TORONTO RAPTORS,135,127
2024-02-05,UTAH JAZZ,MILWAUKEE BUCKS,123,108
2024-02-05,DENVER NUGGETS,PORTLAND TRAIL BLAZERS,112,103
2024-02-06,CHARLOTTE HORNETS,LOS ANGELES LAKERS,118,124
2024-02-06,CLEVELAND CAVALIERS,SACRAMENTO KINGS,136,110
