date,home_team,away_team,home_score,away_score
2021-12-09,HOUSTON ROCKETS,BROOKLYN NETS,114,104
2021-12-09,MEMPHIS GRIZZLIES,DALLAS MAVERICKS,96,104
2021-12-09,MINNESOTA TIMBERWOLVES,UTAH JAZZ,104,136
2021-12-09,NEW ORLEANS PELICANS,DENVER NUGGETS,114,120
2021-12-09,GOLDEN STATE WARRIORS,PORTLAND TRAIL BLAZERS,104,94
2021-12-09,SACRAMENTO KINGS,ORLANDO MAGIC,142,130
2021-12-09,LOS ANGELES CLIPPERS,BOSTON CELTICS,114,111
2021-12-10,PHILADELPHIA 76ERS,UTAH JAZZ,96,118
2021-12-10,MEMPHIS GRIZZLIES,LOS ANGELES LAKERS,108,95
2021-12-10,SAN ANTONIO SPURS,DENVER NUGGETS,123,111
2021-12-11,CHARLOTTE HORNETS,SACRAMENTO KINGS,124,123
2021-12-11,INDIANA PACERS,DALLAS MAVERICKS,106,93
2021-12-11,ATLANTA HAWKS,BROOKLYN NETS,105,113
2021-12-11,TORONTO RAPTORS,NEW YORK KNICKS,90,87
2021-12-11,HOUSTON ROCKETS,MILWAUKEE BUCKS,114,123
2021-12-11,MINNESOTA TIMBERWOLVES,CLEVELAND CAVALIERS,106,123
2021-12-11,NEW ORLEANS PELICANS,DETROIT PISTONS,109,93
2021-12-11,OKLAHOMA CITY THUNDER,LOS ANGELES LAKERS,95,116
2021-12-11,PHOENIX SUNS,BOSTON CELTICS,111,90
2021-12-11,LOS ANGELES CLIPPERS,ORLANDO MAGIC,106,104
2021-12-12,WASHINGTON WIZARDS,UTAH JAZZ,98,123
2021-12-12,CLEVELAND CAVALIERS,SACRAMENTO KINGS,117,103
2021-12-12,MEMPHIS GRIZZLIES,HOUSTON ROCKETS,113,106
2021-12-12,MIAMI HEAT,CHICAGO BULLS,118,92
2021-12-12,PHILADELPHIA 76ERS,GOLDEN STATE WARRIORS,102,93
2021-12-12,SAN ANTONIO SPURS,DENVER NUGGETS,112,127
2021-12-12,NEW YORK KNICKS,MILWAUKEE BUCKS,97,112
2021-12-12,DETROIT PISTONS,BROOKLYN NETS,104,116
2021-12-13,OKLAHOMA CITY THUNDER,DALLAS MAVERICKS,84,103
2021-12-13,SAN ANTONIO SPURS,NEW ORLEANS PELICANS,112,97
2021-12-13,PORTLAND TRAIL BLAZERS,MINNESOTA TIMBERWOLVES,111,116
2021-12-13,LOS ANGELES LAKERS,ORLANDO MAGIC,106,94
2021-12-14,CLEVELAND CAVALIERS,MIAMI HEAT,105,94
2021-12-14,INDIANA PACERS,GOLDEN STATE WARRIORS,100,102
2021-12-14,TORONTO RAPTORS,SACRAMENTO KINGS,124,101
2021-12-14,ATLANTA HAWKS,HOUSTON ROCKETS,126,132
2021-12-14,BOSTON CELTICS,MILWAUKEE BUCKS,117,103
2021-12-14,MEMPHIS GRIZZLIES,PHILADELPHIA 76ERS,126,91
2021-12-14,DALLAS MAVERICKS,CHARLOTTE HORNETS,120,96
2021-12-14,DENVER NUGGETS,WASHINGTON WIZARDS,113,107
2021-12-14,LOS ANGELES CLIPPERS,PHOENIX SUNS,111,95
2021-12-15,BROOKLYN NETS,TORONTO RAPTORS,131,129
2021-12-15,NEW YORK KNICKS,GOLDEN STATE WARRIORS,96,105
2021-12-15,PORTLAND TRAIL BLAZERS,PHOENIX SUNS,107,111
2021-12-16,CLEVELAND CAVALIERS,HOUSTON ROCKETS,124,89
2021-12-16,ORLANDO MAGIC,ATLANTA HAWKS,99,111
2021-12-16,PHILADELPHIA 76ERS,MIAMI HEAT,96,101
2021-12-16,DALLAS MAVERICKS,LOS ANGELES LAKERS,104,107
2021-12-16,MILWAUKEE BUCKS,INDIANA PACERS,114,99
2021-12-16,OKLAHOMA CITY THUNDER,NEW ORLEANS PELICANS,110,113
2021-12-16,SAN ANTONIO SPURS,CHARLOTTE HORNETS,115,131
2021-12-16,DENVER NUGGETS,MINNESOTA TIMBERWOLVES,107,124
2021-12-16,PORTLAND TRAIL BLAZERS,MEMPHIS GRIZZLIES,103,113
2021-12-16,SACRAMENTO KINGS,WASHINGTON WIZARDS,119,105
2021-12-16,UTAH JAZZ,LOS ANGELES CLIPPERS,124,103
2021-12-17,INDIANA PACERS,DETROIT PISTONS,122,113
2021-12-17,BROOKLYN NETS,PHILADELPHIA 76ERS,114,105
2021-12-17,HOUSTON ROCKETS,NEW YORK KNICKS,103,116
2021-12-17,PHOENIX SUNS,WASHINGTON WIZARDS,118,98
2021-12-18,ORLANDO MAGIC,MIAMI HEAT,105,115
2021-12-18,ATLANTA HAWKS,DENVER NUGGETS,115,133
2021-12-18,BOSTON CELTICS,GOLDEN STATE WARRIORS,107,111
2021-12-18,NEW ORLEANS PELICANS,MILWAUKEE BUCKS,116,112
2021-12-18,UTAH JAZZ,SAN ANTONIO SPURS,126,128
2021-12-18,MINNESOTA TIMBERWOLVES,LOS ANGELES LAKERS,110,92
2021-12-18,PORTLAND TRAIL BLAZERS,CHARLOTTE HORNETS,125,116
2021-12-18,SACRAMENTO KINGS,MEMPHIS GRIZZLIES,105,124
2021-12-18,DETROIT PISTONS,HOUSTON ROCKETS,107,116
2021-12-19,BOSTON CELTICS,NEW YORK KNICKS,114,107
2021-12-19,BROOKLYN NETS,ORLANDO MAGIC,93,100
2021-12-19,TORONTO RAPTORS,GOLDEN STATE WARRIORS,119,100
2021-12-19,OKLAHOMA CITY THUNDER,LOS ANGELES CLIPPERS,104,103
2021-12-19,MILWAUKEE BUCKS,CLEVELAND CAVALIERS,90,119
2021-12-19,UTAH JAZZ,WASHINGTON WIZARDS,103,109
2021-12-19,DETROIT PISTONS,MIAMI HEAT,100,90
2021-12-19,MEMPHIS GRIZZLIES,PORTLAND TRAIL BLAZERS,100,105
2021-12-19,SACRAMENTO KINGS,SAN ANTONIO SPURS,121,114
2021-12-20,CHICAGO BULLS,LOS ANGELES LAKERS,115,110
2021-12-20,MINNESOTA TIMBERWOLVES,DALLAS MAVERICKS,111,105
2021-12-20,PHOENIX SUNS,CHARLOTTE HORNETS,137,106
2021-12-21,BOSTON CELTICS,PHILADELPHIA 76ERS,103,108
2021-12-21,CHICAGO BULLS,HOUSTON ROCKETS,133,118
2021-12-21,MEMPHIS GRIZZLIES,OKLAHOMA CITY THUNDER,99,102
2021-12-21,UTAH JAZZ,CHARLOTTE HORNETS,112,102
2021-12-21,GOLDEN STATE WARRIORS,SACRAMENTO KINGS,113,98
2021-12-21,LOS ANGELES CLIPPERS,SAN ANTONIO SPURS,92,116
2021-12-22,MIAMI HEAT,INDIANA PACERS,125,96
2021-12-22,NEW YORK KNICKS,DETROIT PISTONS,105,91
2021-12-22,NEW ORLEANS PELICANS,PORTLAND TRAIL BLAZERS,111,97
2021-12-22,DALLAS MAVERICKS,MINNESOTA TIMBERWOLVES,114,102
2021-12-22,LOS ANGELES LAKERS,PHOENIX SUNS,90,108
2021-12-23,ATLANTA HAWKS,ORLANDO MAGIC,98,104
2021-12-23,BOSTON CELTICS,CLEVELAND CAVALIERS,111,101
2021-12-23,MILWAUKEE BUCKS,HOUSTON ROCKETS,126,106
2021-12-23,OKLAHOMA CITY THUNDER,DENVER NUGGETS,108,94
2021-12-23,SACRAMENTO KINGS,LOS ANGELES CLIPPERS,89,105
2021-12-24,INDIANA PACERS,HOUSTON ROCKETS,118,106
2021-12-24,ORLANDO MAGIC,NEW ORLEANS PELICANS,104,110
2021-12-24,PHILADELPHIA 76ERS,ATLANTA HAWKS,96,98
2021-12-24,MIAMI HEAT,DETROIT PISTONS,115,112
2021-12-24,NEW YORK KNICKS,WASHINGTON WIZARDS,117,124
2021-12-24,DALLAS MAVERICKS,MILWAUKEE BUCKS,95,102
2021-12-24,DENVER NUGGETS,CHARLOTTE HORNETS,107,115
2021-12-24,PHOENIX SUNS,OKLAHOMA CITY THUNDER,113,101
2021-12-24,UTAH JAZZ,MINNESOTA TIMBERWOLVES,128,116
2021-12-24,GOLDEN STATE WARRIORS,MEMPHIS GRIZZLIES,113,104
2021-12-24,LOS ANGELES LAKERS,SAN ANTONIO SPURS,110,138
2021-12-25,NEW YORK KNICKS,ATLANTA HAWKS,101,87
2021-12-25,MILWAUKEE BUCKS,BOSTON CELTICS,117,113
2021-12-25,PHOENIX SUNS,GOLDEN STATE WARRIORS,107,116
2021-12-26,LOS ANGELES LAKERS,BROOKLYN NETS,115,122
2021-12-26,UTAH JAZZ,DALLAS MAVERICKS,120,116
2021-12-26,MIAMI HEAT,ORLANDO MAGIC,93,83
2021-12-26,CLEVELAND CAVALIERS,TORONTO RAPTORS,144,99
2021-12-26,SACRAMENTO KINGS,MEMPHIS GRIZZLIES,102,127
2021-12-26,WASHINGTON WIZARDS,PHILADELPHIA 76ERS,96,117
2021-12-27,OKLAHOMA CITY THUNDER,NEW ORLEANS PELICANS,117,112
2021-12-27,SAN ANTONIO SPURS,DETROIT PISTONS,144,109
2021-12-27,CHICAGO BULLS,INDIANA PACERS,113,105
2021-12-27,LOS ANGELES CLIPPERS,DENVER NUGGETS,100,103
2021-12-28,CHARLOTTE HORNETS,HOUSTON ROCKETS,123,99
2021-12-28,ATLANTA HAWKS,CHICAGO BULLS,118,130
2021-12-28,MINNESOTA TIMBERWOLVES,BOSTON CELTICS,108,103
2021-12-28,SAN ANTONIO SPURS,UTAH JAZZ,104,110
2021-12-28,PHOENIX SUNS,MEMPHIS GRIZZLIES,113,114
2021-12-28,PORTLAND TRAIL BLAZERS,DALLAS MAVERICKS,117,132
2021-12-28,LOS ANGELES CLIPPERS,BROOKLYN NETS,108,124
2021-12-29,ORLANDO MAGIC,MILWAUKEE BUCKS,110,127
2021-12-29,MIAMI HEAT,WASHINGTON WIZARDS,119,112
2021-12-29,TORONTO RAPTORS,PHILADELPHIA 76ERS,109,114
2021-12-29,HOUSTON ROCKETS,LOS ANGELES LAKERS,123,132
2021-12-29,MINNESOTA TIMBERWOLVES,NEW YORK KNICKS,88,96
2021-12-29,NEW ORLEANS PELICANS,CLEVELAND CAVALIERS,108,104
2021-12-29,GOLDEN STATE WARRIORS,DENVER NUGGETS,86,89
2021-12-29,SACRAMENTO KINGS,OKLAHOMA CITY THUNDER,117,111
2021-12-30,DETROIT PISTONS,NEW YORK KNICKS,85,94
2021-12-30,INDIANA PACERS,CHARLOTTE HORNETS,108,116
2021-12-30,BOSTON CELTICS,LOS ANGELES CLIPPERS,82,91
2021-12-30,CHICAGO BULLS,ATLANTA HAWKS,131,117
2021-12-30,MEMPHIS GRIZZLIES,LOS ANGELES LAKERS,104,99
2021-12-30,PHOENIX SUNS,OKLAHOMA CITY THUNDER,115,97
2021-12-30,PORTLAND TRAIL BLAZERS,UTAH JAZZ,105,120
2021-12-30,SACRAMENTO KINGS,DALLAS MAVERICKS,95,94
2021-12-31,BROOKLYN NETS,PHILADELPHIA 76ERS,102,110
2021-12-31,ORLANDO MAGIC,MILWAUKEE BUCKS,118,136
2021-12-31,WASHINGTON WIZARDS,CLEVELAND CAVALIERS,110,93
2021-12-31,BOSTON CELTICS,PHOENIX SUNS,123,108
2021-12-31,INDIANA PACERS,CHICAGO BULLS,106,108
2021-12-31,SACRAMENTO KINGS,DALLAS MAVERICKS,96,112
2022-01-01,HOUSTON ROCKETS,MIAMI HEAT,110,120
2022-01-01,CLEVELAND CAVALIERS,ATLANTA HAWKS,118,121
2022-01-01,TORONTO RAPTORS,LOS ANGELES CLIPPERS,116,108
2022-01-01,MEMPHIS GRIZZLIES,SAN ANTONIO SPURS,118,105
2022-01-01,OKLAHOMA CITY THUNDER,NEW YORK KNICKS,95,80
2022-01-01,UTAH JAZZ,MINNESOTA TIMBERWOLVES,120,108
2022-01-01,LOS ANGELES LAKERS,PORTLAND TRAIL BLAZERS,139,106
2022-01-01,MILWAUKEE BUCKS,NEW ORLEANS PELICANS,136,113
2022-01-02,DETROIT PISTONS,SAN ANTONIO SPURS,117,116
2022-01-02,WASHINGTON WIZARDS,CHICAGO BULLS,119,120
2022-01-02,BROOKLYN NETS,LOS ANGELES CLIPPERS,116,120
2022-01-02,HOUSTON ROCKETS,DENVER NUGGETS,111,124
2022-01-02,UTAH JAZZ,GOLDEN STATE WARRIORS,116,123
2022-01-02,TORONTO RAPTORS,NEW YORK KNICKS,120,105
2022-01-02,BOSTON CELTICS,ORLANDO MAGIC,116,111
2022-01-02,CLEVELAND CAVALIERS,INDIANA PACERS,108,104
2022-01-02,SACRAMENTO KINGS,MIAMI HEAT,115,113
2022-01-03,CHARLOTTE HORNETS,PHOENIX SUNS,99,133
2022-01-03,OKLAHOMA CITY THUNDER,DALLAS MAVERICKS,86,95
2022-01-03,LOS ANGELES LAKERS,MINNESOTA TIMBERWOLVES,108,103
2022-01-04,PHILADELPHIA 76ERS,HOUSTON ROCKETS,133,113
2022-01-04,WASHINGTON WIZARDS,CHARLOTTE HORNETS,124,121
2022-01-04,BROOKLYN NETS,MEMPHIS GRIZZLIES,104,118
2022-01-04,CHICAGO BULLS,ORLANDO MAGIC,102,98
2022-01-04,MILWAUKEE BUCKS,DETROIT PISTONS,106,115
2022-01-04,NEW ORLEANS PELICANS,UTAH JAZZ,104,115
2022-01-04,DALLAS MAVERICKS,DENVER NUGGETS,103,89
2022-01-04,GOLDEN STATE WARRIORS,MIAMI HEAT,115,108
2022-01-04,PORTLAND TRAIL BLAZERS,ATLANTA HAWKS,136,131
2022-01-04,LOS ANGELES CLIPPERS,MINNESOTA TIMBERWOLVES,104,122
2022-01-05,CLEVELAND CAVALIERS,MEMPHIS GRIZZLIES,106,110
2022-01-05,TORONTO RAPTORS,SAN ANTONIO SPURS,129,104
2022-01-05,NEW YORK KNICKS,INDIANA PACERS,104,94
2022-01-05,NEW ORLEANS PELICANS,PHOENIX SUNS,110,123
2022-01-05,LOS ANGELES LAKERS,SACRAMENTO KINGS,122,114
2022-01-06,CHARLOTTE HORNETS,DETROIT PISTONS,140,111
2022-01-06,ORLANDO MAGIC,PHILADELPHIA 76ERS,106,116
2022-01-06,WASHINGTON WIZARDS,HOUSTON ROCKETS,111,114
2022-01-06,BOSTON CELTICS,SAN ANTONIO SPURS,97,99
2022-01-06,DALLAS MAVERICKS,GOLDEN STATE WARRIORS,99,82
2022-01-06,INDIANA PACERS,BROOKLYN NETS,121,129
2022-01-06,MILWAUKEE BUCKS,TORONTO RAPTORS,111,117
2022-01-06,MINNESOTA TIMBERWOLVES,OKLAHOMA CITY THUNDER,98,90
2022-01-06,DENVER NUGGETS,UTAH JAZZ,109,115
2022-01-06,PORTLAND TRAIL BLAZERS,MIAMI HEAT,109,115
2022-01-06,SACRAMENTO KINGS,ATLANTA HAWKS,102,108
2022-01-07,NEW YORK KNICKS,BOSTON CELTICS,108,105
2022-01-07,MEMPHIS GRIZZLIES,DETROIT PISTONS,118,88
2022-01-07,NEW ORLEANS PELICANS,GOLDEN STATE WARRIORS,101,96
2022-01-07,PHOENIX SUNS,LOS ANGELES CLIPPERS,106,89
2022-01-08,PHILADELPHIA 76ERS,SAN ANTONIO SPURS,119,100
2022-01-08,BROOKLYN NETS,MILWAUKEE BUCKS,109,121
2022-01-08,TORONTO RAPTORS,UTAH JAZZ,122,108
2022-01-08,CHICAGO BULLS,WASHINGTON WIZARDS,130,122
2022-01-08,HOUSTON ROCKETS,DALLAS MAVERICKS,106,130
2022-01-08,OKLAHOMA CITY THUNDER,MINNESOTA TIMBERWOLVES,105,135
2022-01-08,DENVER NUGGETS,SACRAMENTO KINGS,121,111
2022-01-08,LOS ANGELES LAKERS,ATLANTA HAWKS,134,118
2022-01-08,PORTLAND TRAIL BLAZERS,CLEVELAND CAVALIERS,101,114
2022-01-08,LOS ANGELES CLIPPERS,MEMPHIS GRIZZLIES,108,123
2022-01-09,CHARLOTTE HORNETS,MILWAUKEE BUCKS,114,106
2022-01-09,DETROIT PISTONS,ORLANDO MAGIC,97,92
2022-01-09,INDIANA PACERS,UTAH JAZZ,125,113
2022-01-09,BOSTON CELTICS,NEW YORK KNICKS,99,75
2022-01-09,PHOENIX SUNS,MIAMI HEAT,100,123
2022-01-09,BROOKLYN NETS,SAN ANTONIO SPURS,121,119
2022-01-09,LOS ANGELES CLIPPERS,ATLANTA HAWKS,106,93
2022-01-09,ORLANDO MAGIC,WASHINGTON WIZARDS,100,102
2022-01-09,TORONTO RAPTORS,NEW ORLEANS PELICANS,105,101
2022-01-10,HOUSTON ROCKETS,MINNESOTA TIMBERWOLVES,123,141
2022-01-10,OKLAHOMA CITY THUNDER,DENVER NUGGETS,95,99
2022-01-10,DALLAS MAVERICKS,CHICAGO BULLS,113,99
2022-01-10,GOLDEN STATE WARRIORS,CLEVELAND CAVALIERS,96,82
2022-01-10,PORTLAND TRAIL BLAZERS,SACRAMENTO KINGS,103,88
2022-01-10,LOS ANGELES LAKERS,MEMPHIS GRIZZLIES,119,127
2022-01-11,CHARLOTTE HORNETS,MILWAUKEE BUCKS,103,99
2022-01-11,DETROIT PISTONS,UTAH JAZZ,126,116
2022-01-11,BOSTON CELTICS,INDIANA PACERS,101,98
2022-01-11,NEW YORK KNICKS,SAN ANTONIO SPURS,111,96
2022-01-11,HOUSTON ROCKETS,PHILADELPHIA 76ERS,91,111
2022-01-11,PORTLAND TRAIL BLAZERS,BROOKLYN NETS,114,108
2022-01-11,SACRAMENTO KINGS,CLEVELAND CAVALIERS,108,109
2022-01-12,WASHINGTON WIZARDS,OKLAHOMA CITY THUNDER,122,118
2022-01-12,TORONTO RAPTORS,PHOENIX SUNS,95,99
2022-01-12,CHICAGO BULLS,DETROIT PISTONS,133,87
2022-01-12,MEMPHIS GRIZZLIES,GOLDEN STATE WARRIORS,116,108
2022-01-12,NEW ORLEANS PELICANS,MINNESOTA TIMBERWOLVES,128,125
2022-01-12,LOS ANGELES CLIPPERS,DENVER NUGGETS,87,85
2022-01-13,INDIANA PACERS,BOSTON CELTICS,100,119
2022-01-13,PHILADELPHIA 76ERS,CHARLOTTE HORNETS,98,109
2022-01-13,WASHINGTON WIZARDS,ORLANDO MAGIC,112,106
2022-01-13,ATLANTA HAWKS,MIAMI HEAT,91,115
2022-01-13,NEW YORK KNICKS,DALLAS MAVERICKS,108,85
2022-01-13,SAN ANTONIO SPURS,HOUSTON ROCKETS,124,128
2022-01-13,UTAH JAZZ,CLEVELAND CAVALIERS,91,111
2022-01-13,CHICAGO BULLS,BROOKLYN NETS,112,138
2022-01-13,SACRAMENTO KINGS,LOS ANGELES LAKERS,125,116
2022-01-14,MILWAUKEE BUCKS,GOLDEN STATE WARRIORS,118,99
2022-01-14,MEMPHIS GRIZZLIES,MINNESOTA TIMBERWOLVES,116,108
2022-01-14,NEW ORLEANS PELICANS,LOS ANGELES CLIPPERS,113,89
2022-01-14,BROOKLYN NETS,OKLAHOMA CITY THUNDER,109,130
2022-01-14,DENVER NUGGETS,PORTLAND TRAIL BLAZERS,140,108
2022-01-15,CHARLOTTE HORNETS,ORLANDO MAGIC,109,116
2022-01-15,DETROIT PISTONS,TORONTO RAPTORS,103,87
2022-01-15,INDIANA PACERS,PHOENIX SUNS,94,112
2022-01-15,PHILADELPHIA 76ERS,BOSTON CELTICS,111,99
2022-01-15,CHICAGO BULLS,GOLDEN STATE WARRIORS,96,138
2022-01-15,MIAMI HEAT,ATLANTA HAWKS,124,118
2022-01-15,SAN ANTONIO SPURS,CLEVELAND CAVALIERS,109,114
2022-01-15,MEMPHIS GRIZZLIES,DALLAS MAVERICKS,85,112
2022-01-15,SACRAMENTO KINGS,HOUSTON ROCKETS,126,114
2022-01-15,MILWAUKEE BUCKS,TORONTO RAPTORS,96,103
2022-01-16,WASHINGTON WIZARDS,PORTLAND TRAIL BLAZERS,110,115
2022-01-16,ATLANTA HAWKS,NEW YORK KNICKS,108,117
2022-01-16,BROOKLYN NETS,NEW ORLEANS PELICANS,120,105
2022-01-16,MIAMI HEAT,PHILADELPHIA 76ERS,98,109
2022-01-16,OKLAHOMA CITY THUNDER,CLEVELAND CAVALIERS,102,107
2022-01-16,BOSTON CELTICS,CHICAGO BULLS,114,112
2022-01-16,SAN ANTONIO SPURS,LOS ANGELES CLIPPERS,101,94
2022-01-16,DENVER NUGGETS,LOS ANGELES LAKERS,133,96
2022-01-16,DALLAS MAVERICKS,ORLANDO MAGIC,108,92
2022-01-16,DETROIT PISTONS,PHOENIX SUNS,108,135
2022-01-16,SACRAMENTO KINGS,HOUSTON ROCKETS,112,118
2022-01-17,DENVER NUGGETS,UTAH JAZZ,102,125
2022-01-17,MINNESOTA TIMBERWOLVES,GOLDEN STATE WARRIORS,119,99
2022-01-17,BOSTON CELTICS,NEW ORLEANS PELICANS,104,92
2022-01-17,NEW YORK KNICKS,CHARLOTTE HORNETS,87,97
2022-01-17,WASHINGTON WIZARDS,PHILADELPHIA 76ERS,117,98
2022-01-17,CLEVELAND CAVALIERS,BROOKLYN NETS,114,107
2022-01-17,LOS ANGELES CLIPPERS,INDIANA PACERS,139,133
2022-01-17,MEMPHIS GRIZZLIES,CHICAGO BULLS,119,106
2022-01-17,ATLANTA HAWKS,MILWAUKEE BUCKS,121,114
2022-01-18,ORLANDO MAGIC,PORTLAND TRAIL BLAZERS,88,98
2022-01-18,MIAMI HEAT,TORONTO RAPTORS,104,99
2022-01-18,DALLAS MAVERICKS,OKLAHOMA CITY THUNDER,104,102
2022-01-18,SAN ANTONIO SPURS,PHOENIX SUNS,107,121
2022-01-18,LOS ANGELES LAKERS,UTAH JAZZ,101,95
2022-01-19,NEW YORK KNICKS,MINNESOTA TIMBERWOLVES,110,112
2022-01-19,GOLDEN STATE WARRIORS,DETROIT PISTONS,102,86
2022-01-20,PHILADELPHIA 76ERS,ORLANDO MAGIC,123,110
2022-01-20,WASHINGTON WIZARDS,BROOKLYN NETS,118,119
2022-01-20,ATLANTA HAWKS,MINNESOTA TIMBERWOLVES,134,122
2022-01-20,BOSTON CELTICS,CHARLOTTE HORNETS,102,111
2022-01-20,MIAMI HEAT,PORTLAND TRAIL BLAZERS,104,92
2022-01-20,CHICAGO BULLS,CLEVELAND CAVALIERS,117,104
2022-01-20,MILWAUKEE BUCKS,MEMPHIS GRIZZLIES,126,114
2022-01-20,DALLAS MAVERICKS,TORONTO RAPTORS,102,98
2022-01-20,SAN ANTONIO SPURS,OKLAHOMA CITY THUNDER,118,96
2022-01-20,UTAH JAZZ,HOUSTON ROCKETS,111,116
2022-01-20,DENVER NUGGETS,LOS ANGELES CLIPPERS,130,128
2022-01-20,SACRAMENTO KINGS,DETROIT PISTONS,131,133
2022-01-20,LOS ANGELES LAKERS,INDIANA PACERS,104,111
2022-01-21,DALLAS MAVERICKS,PHOENIX SUNS,101,109
2022-01-21,NEW YORK KNICKS,NEW ORLEANS PELICANS,91,102
2022-01-21,GOLDEN STATE WARRIORS,INDIANA PACERS,117,121
2022-01-22,CHARLOTTE HORNETS,OKLAHOMA CITY THUNDER,121,98
2022-01-22,ORLANDO MAGIC,LOS ANGELES LAKERS,105,116
2022-01-22,PHILADELPHIA 76ERS,LOS ANGELES CLIPPERS,101,102
2022-01-22,ATLANTA HAWKS,MIAMI HEAT,110,108
2022-01-22,BOSTON CELTICS,PORTLAND TRAIL BLAZERS,105,109
2022-01-22,MILWAUKEE BUCKS,CHICAGO BULLS,94,90
2022-01-22,WASHINGTON WIZARDS,TORONTO RAPTORS,105,109
2022-01-22,SAN ANTONIO SPURS,BROOKLYN NETS,102,117
2022-01-22,DENVER NUGGETS,MEMPHIS GRIZZLIES,118,122
2022-01-22,UTAH JAZZ,DETROIT PISTONS,111,101
2022-01-22,GOLDEN STATE WARRIORS,HOUSTON ROCKETS,105,103
2022-01-23,MILWAUKEE BUCKS,SACRAMENTO KINGS,133,127
2022-01-23,CLEVELAND CAVALIERS,OKLAHOMA CITY THUNDER,94,87
2022-01-23,PHOENIX SUNS,INDIANA PACERS,113,103
2022-01-23,NEW YORK KNICKS,LOS ANGELES CLIPPERS,110,102
2022-01-23,WASHINGTON WIZARDS,BOSTON CELTICS,87,116
2022-01-23,MIAMI HEAT,LOS ANGELES LAKERS,113,107
2022-01-23,ORLANDO MAGIC,CHICAGO BULLS,114,95
2022-01-23,TORONTO RAPTORS,PORTLAND TRAIL BLAZERS,105,114
2022-01-24,CHARLOTTE HORNETS,ATLANTA HAWKS,91,113
2022-01-24,SAN ANTONIO SPURS,PHILADELPHIA 76ERS,109,115
2022-01-24,DALLAS MAVERICKS,MEMPHIS GRIZZLIES,104,91
2022-01-24,DENVER NUGGETS,DETROIT PISTONS,117,111
2022-01-24,MINNESOTA TIMBERWOLVES,BROOKLYN NETS,136,125
2022-01-24,GOLDEN STATE WARRIORS,UTAH JAZZ,94,92
2022-01-25,CLEVELAND CAVALIERS,NEW YORK KNICKS,95,93
2022-01-25,NEW ORLEANS PELICANS,INDIANA PACERS,117,113
2022-01-25,OKLAHOMA CITY THUNDER,CHICAGO BULLS,110,111
2022-01-25,PHOENIX SUNS,UTAH JAZZ,115,109
2022-01-26,DETROIT PISTONS,DENVER NUGGETS,105,110
2022-01-26,PHILADELPHIA 76ERS,NEW ORLEANS PELICANS,117,107
2022-01-26,TORONTO RAPTORS,CHARLOTTE HORNETS,125,113
2022-01-26,WASHINGTON WIZARDS,LOS ANGELES CLIPPERS,115,116
2022-01-26,BOSTON CELTICS,SACRAMENTO KINGS,128,75
2022-01-26,BROOKLYN NETS,LOS ANGELES LAKERS,96,106
2022-01-26,HOUSTON ROCKETS,SAN ANTONIO SPURS,104,134
2022-01-26,GOLDEN STATE WARRIORS,DALLAS MAVERICKS,130,92
2022-01-26,PORTLAND TRAIL BLAZERS,MINNESOTA TIMBERWOLVES,107,109
2022-01-27,CLEVELAND CAVALIERS,MILWAUKEE BUCKS,115,99
2022-01-27,INDIANA PACERS,CHARLOTTE HORNETS,126,158
2022-01-27,ORLANDO MAGIC,LOS ANGELES CLIPPERS,102,111
2022-01-27,ATLANTA HAWKS,SACRAMENTO KINGS,121,104
2022-01-27,MIAMI HEAT,NEW YORK KNICKS,110,96
2022-01-27,BROOKLYN NETS,DENVER NUGGETS,118,124
2022-01-27,CHICAGO BULLS,TORONTO RAPTORS,111,105
2022-01-27,SAN ANTONIO SPURS,MEMPHIS GRIZZLIES,110,118
2022-01-27,PORTLAND TRAIL BLAZERS,DALLAS MAVERICKS,112,132
2022-01-27,UTAH JAZZ,PHOENIX SUNS,97,105
2022-01-28,PHILADELPHIA 76ERS,LOS ANGELES LAKERS,105,87
2022-01-28,GOLDEN STATE WARRIORS,MINNESOTA TIMBERWOLVES,124,115
2022-01-29,ORLANDO MAGIC,DETROIT PISTONS,119,103
2022-01-29,ATLANTA HAWKS,BOSTON CELTICS,108,92
2022-01-29,CHARLOTTE HORNETS,LOS ANGELES LAKERS,117,114
2022-01-29,HOUSTON ROCKETS,PORTLAND TRAIL BLAZERS,110,125
2022-01-29,MEMPHIS GRIZZLIES,UTAH JAZZ,119,109
2022-01-29,MIAMI HEAT,LOS ANGELES CLIPPERS,121,114
2022-01-29,NEW ORLEANS PELICANS,DENVER NUGGETS,105,116
2022-01-29,OKLAHOMA CITY THUNDER,INDIANA PACERS,110,113
2022-01-29,SAN ANTONIO SPURS,CHICAGO BULLS,131,122
2022-01-29,PHOENIX SUNS,MINNESOTA TIMBERWOLVES,134,124
2022-01-29,MILWAUKEE BUCKS,NEW YORK KNICKS,123,108
2022-01-30,DALLAS MAVERICKS,INDIANA PACERS,132,105
2022-01-30,NEW ORLEANS PELICANS,BOSTON CELTICS,97,107
2022-01-30,PHILADELPHIA 76ERS,SACRAMENTO KINGS,103,101
2022-01-30,MEMPHIS GRIZZLIES,WASHINGTON WIZARDS,115,95
2022-01-30,MIAMI HEAT,TORONTO RAPTORS,120,124
2022-01-30,GOLDEN STATE WARRIORS,BROOKLYN NETS,110,106
